DatasetId;SiteId;SampleId;OriginalDiatomSampleId;TaxonId;Abun
SWAP;SWAPS9;SWAP154;S91;AC9990;5
SWAP;SWAPS9;SWAP154;S91;AC9999;6
SWAP;SWAPS9;SWAP154;S91;AS001A;6
SWAP;SWAPS9;SWAP154;S91;AU002A;125
SWAP;SWAPS9;SWAP154;S91;AU004A;18
SWAP;SWAPS9;SWAP154;S91;AU004B;5
SWAP;SWAPS9;SWAP154;S91;AU005B;1
SWAP;SWAPS9;SWAP154;S91;AU005D;26
SWAP;SWAPS9;SWAP154;S91;AU010A;1
SWAP;SWAPS9;SWAP154;S91;AU010B;3
SWAP;SWAPS9;SWAP154;S91;AU014A;5
SWAP;SWAPS9;SWAP154;S91;AU9983;16
SWAP;SWAPS9;SWAP154;S91;AU9984;1
SWAP;SWAPS9;SWAP154;S91;AU9999;6
SWAP;SWAPS9;SWAP154;S91;BR001A;15
SWAP;SWAPS9;SWAP154;S91;BR003A;1
SWAP;SWAPS9;SWAP154;S91;BR006A;1
SWAP;SWAPS9;SWAP154;S91;CA012A;1
SWAP;SWAPS9;SWAP154;S91;CM004A;3
SWAP;SWAPS9;SWAP154;S91;CM009A;2
SWAP;SWAPS9;SWAP154;S91;CM048A;1
SWAP;SWAPS9;SWAP154;S91;CM052A;3
SWAP;SWAPS9;SWAP154;S91;CY001A;27
SWAP;SWAPS9;SWAP154;S91;CY004A;9
SWAP;SWAPS9;SWAP154;S91;CY007A;1
SWAP;SWAPS9;SWAP154;S91;CY010A;1
SWAP;SWAPS9;SWAP154;S91;CY9991;11
SWAP;SWAPS9;SWAP154;S91;CY9999;1
SWAP;SWAPS9;SWAP154;S91;EU002A;1
SWAP;SWAPS9;SWAP154;S91;EU002B;2
SWAP;SWAPS9;SWAP154;S91;EU002E;1
SWAP;SWAPS9;SWAP154;S91;EU002K;3
SWAP;SWAPS9;SWAP154;S91;EU004A;1
SWAP;SWAPS9;SWAP154;S91;EU017A;1
SWAP;SWAPS9;SWAP154;S91;EU020A;2
SWAP;SWAPS9;SWAP154;S91;EU047A;1
SWAP;SWAPS9;SWAP154;S91;EU048A;1
SWAP;SWAPS9;SWAP154;S91;EU049A;4
SWAP;SWAPS9;SWAP154;S91;EU049B;1
SWAP;SWAPS9;SWAP154;S91;FR001A;3
SWAP;SWAPS9;SWAP154;S91;FR002A;1
SWAP;SWAPS9;SWAP154;S91;FR002B;4
SWAP;SWAPS9;SWAP154;S91;FR002C;16
SWAP;SWAPS9;SWAP154;S91;FR005D;154
SWAP;SWAPS9;SWAP154;S91;FR006A;10
SWAP;SWAPS9;SWAP154;S91;FR007A;4
SWAP;SWAPS9;SWAP154;S91;FR011A;10
SWAP;SWAPS9;SWAP154;S91;FR018A;22
SWAP;SWAPS9;SWAP154;S91;FR9999;15
SWAP;SWAPS9;SWAP154;S91;FU002A;4
SWAP;SWAPS9;SWAP154;S91;FU002B;6
SWAP;SWAPS9;SWAP154;S91;FU002F;4
SWAP;SWAPS9;SWAP154;S91;GO025B;1
SWAP;SWAPS9;SWAP154;S91;GO9999;2
SWAP;SWAPS9;SWAP154;S91;NA002A;3
SWAP;SWAPS9;SWAP154;S91;NA003A;4
SWAP;SWAPS9;SWAP154;S91;NA003B;2
SWAP;SWAPS9;SWAP154;S91;NA005A;4
SWAP;SWAPS9;SWAP154;S91;NA005B;1
SWAP;SWAPS9;SWAP154;S91;NA013A;1
SWAP;SWAPS9;SWAP154;S91;NA016A;4
SWAP;SWAPS9;SWAP154;S91;NA032A;1
SWAP;SWAPS9;SWAP154;S91;NA038A;1
SWAP;SWAPS9;SWAP154;S91;NA039A;1
SWAP;SWAPS9;SWAP154;S91;NA042A;3
SWAP;SWAPS9;SWAP154;S91;NA069A;1
SWAP;SWAPS9;SWAP154;S91;NA076A;1
SWAP;SWAPS9;SWAP154;S91;NA112D;1
SWAP;SWAPS9;SWAP154;S91;NA429A;2
SWAP;SWAPS9;SWAP154;S91;NA9904;10
SWAP;SWAPS9;SWAP154;S91;NA9999;8
SWAP;SWAPS9;SWAP154;S91;NI005A;1
SWAP;SWAPS9;SWAP154;S91;NI007A;1
SWAP;SWAPS9;SWAP154;S91;NI014A;1
SWAP;SWAPS9;SWAP154;S91;NI017A;1
SWAP;SWAPS9;SWAP154;S91;NI021A;2
SWAP;SWAPS9;SWAP154;S91;NI9999;3
SWAP;SWAPS9;SWAP154;S91;PE002A;2
SWAP;SWAPS9;SWAP154;S91;PI007A;1
SWAP;SWAPS9;SWAP154;S91;PI011A;1
SWAP;SWAPS9;SWAP154;S91;PI015A;1
SWAP;SWAPS9;SWAP154;S91;PI042A;1
SWAP;SWAPS9;SWAP154;S91;PI056A;1
SWAP;SWAPS9;SWAP154;S91;SA001A;1
SWAP;SWAPS9;SWAP154;S91;SU005A;2
SWAP;SWAPS9;SWAP154;S91;SY003A;3
SWAP;SWAPS9;SWAP154;S91;SY010A;1
SWAP;SWAPS9;SWAP154;S91;TA001A;8
SWAP;SWAPS9;SWAP154;S91;TA9999;6
SWAP;SWAPS9;SWAP154;S91;UN9999;4
SWAP;SWAPSCOATT;SWAP155;SCOATT1;AC013A;2
SWAP;SWAPSCOATT;SWAP155;SCOATT1;AC014C;3
SWAP;SWAPSCOATT;SWAP155;SCOATT1;AC022A;325
SWAP;SWAPSCOATT;SWAP155;SCOATT1;AC028A;2
SWAP;SWAPSCOATT;SWAP155;SCOATT1;AC098A;4
SWAP;SWAPSCOATT;SWAP155;SCOATT1;AU004A;1
SWAP;SWAPSCOATT;SWAP155;SCOATT1;AU004E;2
SWAP;SWAPSCOATT;SWAP155;SCOATT1;AU005E;84
SWAP;SWAPSCOATT;SWAP155;SCOATT1;AU023A;53
SWAP;SWAPSCOATT;SWAP155;SCOATT1;AU9987;4
SWAP;SWAPSCOATT;SWAP155;SCOATT1;BR001A;8
SWAP;SWAPSCOATT;SWAP155;SCOATT1;BR006A;10
SWAP;SWAPSCOATT;SWAP155;SCOATT1;CM010A;10
SWAP;SWAPSCOATT;SWAP155;SCOATT1;CM014A;36
SWAP;SWAPSCOATT;SWAP155;SCOATT1;CM017A;6
SWAP;SWAPSCOATT;SWAP155;SCOATT1;CM020A;5
SWAP;SWAPSCOATT;SWAP155;SCOATT1;CY9991;1
SWAP;SWAPSCOATT;SWAP155;SCOATT1;EU002B;5
SWAP;SWAPSCOATT;SWAP155;SCOATT1;EU002K;2
SWAP;SWAPSCOATT;SWAP155;SCOATT1;EU004A;1
SWAP;SWAPSCOATT;SWAP155;SCOATT1;EU007A;1
SWAP;SWAPSCOATT;SWAP155;SCOATT1;EU008A;1
SWAP;SWAPSCOATT;SWAP155;SCOATT1;EU009A;6
SWAP;SWAPSCOATT;SWAP155;SCOATT1;EU011A;2
SWAP;SWAPSCOATT;SWAP155;SCOATT1;EU017A;1
SWAP;SWAPSCOATT;SWAP155;SCOATT1;EU020B;2
SWAP;SWAPSCOATT;SWAP155;SCOATT1;EU029A;1
SWAP;SWAPSCOATT;SWAP155;SCOATT1;EU035A;1
SWAP;SWAPSCOATT;SWAP155;SCOATT1;EU047A;30
SWAP;SWAPSCOATT;SWAP155;SCOATT1;EU048A;4
SWAP;SWAPSCOATT;SWAP155;SCOATT1;EU049B;4
SWAP;SWAPSCOATT;SWAP155;SCOATT1;EU051A;2
SWAP;SWAPSCOATT;SWAP155;SCOATT1;EU051B;23
SWAP;SWAPSCOATT;SWAP155;SCOATT1;EU051C;2
SWAP;SWAPSCOATT;SWAP155;SCOATT1;EU056A;14
SWAP;SWAPSCOATT;SWAP155;SCOATT1;EU057A;9
SWAP;SWAPSCOATT;SWAP155;SCOATT1;EU9943;2
SWAP;SWAPSCOATT;SWAP155;SCOATT1;EU9944;2
SWAP;SWAPSCOATT;SWAP155;SCOATT1;EU9969;2
SWAP;SWAPSCOATT;SWAP155;SCOATT1;EU9999;1
SWAP;SWAPSCOATT;SWAP155;SCOATT1;FR005D;4
SWAP;SWAPSCOATT;SWAP155;SCOATT1;FR007A;5
SWAP;SWAPSCOATT;SWAP155;SCOATT1;FR9999;2
SWAP;SWAPSCOATT;SWAP155;SCOATT1;FU002A;8
SWAP;SWAPSCOATT;SWAP155;SCOATT1;FU002B;11
SWAP;SWAPSCOATT;SWAP155;SCOATT1;FU002F;1
SWAP;SWAPSCOATT;SWAP155;SCOATT1;GO9999;2
SWAP;SWAPSCOATT;SWAP155;SCOATT1;NA006A;6
SWAP;SWAPSCOATT;SWAP155;SCOATT1;NA037A;2
SWAP;SWAPSCOATT;SWAP155;SCOATT1;NA039A;1
SWAP;SWAPSCOATT;SWAP155;SCOATT1;NA044A;78
SWAP;SWAPSCOATT;SWAP155;SCOATT1;NA046A;3
SWAP;SWAPSCOATT;SWAP155;SCOATT1;NA140A;15
SWAP;SWAPSCOATT;SWAP155;SCOATT1;NA156A;2
SWAP;SWAPSCOATT;SWAP155;SCOATT1;NA158A;3
SWAP;SWAPSCOATT;SWAP155;SCOATT1;NA167A;2
SWAP;SWAPSCOATT;SWAP155;SCOATT1;NA9999;3
SWAP;SWAPSCOATT;SWAP155;SCOATT1;NE003C;1
SWAP;SWAPSCOATT;SWAP155;SCOATT1;NE012A;1
SWAP;SWAPSCOATT;SWAP155;SCOATT1;PE002A;13
SWAP;SWAPSCOATT;SWAP155;SCOATT1;PI005A;6
SWAP;SWAPSCOATT;SWAP155;SCOATT1;PI017A;3
SWAP;SWAPSCOATT;SWAP155;SCOATT1;PI018A;2
SWAP;SWAPSCOATT;SWAP155;SCOATT1;PI022A;3
SWAP;SWAPSCOATT;SWAP155;SCOATT1;PI022B;3
SWAP;SWAPSCOATT;SWAP155;SCOATT1;PI9999;1
SWAP;SWAPSCOATT;SWAP155;SCOATT1;SP002A;1
SWAP;SWAPSCOATT;SWAP155;SCOATT1;SU005A;2
SWAP;SWAPSCOATT;SWAP155;SCOATT1;SU006A;13
SWAP;SWAPSCOATT;SWAP155;SCOATT1;SU044A;2
SWAP;SWAPSCOATT;SWAP155;SCOATT1;SY003A;1
SWAP;SWAPSCOATT;SWAP155;SCOATT1;TA001A;10
SWAP;SWAPSCOATT;SWAP155;SCOATT1;TA003A;103
SWAP;SWAPSCOATT;SWAP155;SCOATT1;TA004A;4
SWAP;SWAPSCOATT;SWAP155;SCOATT1;UN9999;8
SWAP;SWAPSKAK;SWAP156;SKAK1;AC001A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;AC002A;23
SWAP;SWAPSKAK;SWAP156;SKAK1;AC004A;3
SWAP;SWAPSKAK;SWAP156;SKAK1;AC013A;177
SWAP;SWAPSKAK;SWAP156;SKAK1;AC024A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;AC025A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;AC029A;2
SWAP;SWAPSKAK;SWAP156;SKAK1;AC030A;5
SWAP;SWAPSKAK;SWAP156;SKAK1;AC035A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;AC046A;3
SWAP;SWAPSKAK;SWAP156;SKAK1;AC048A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;AC9999;1
SWAP;SWAPSKAK;SWAP156;SKAK1;AU004A;5
SWAP;SWAPSKAK;SWAP156;SKAK1;AU010A;2
SWAP;SWAPSKAK;SWAP156;SKAK1;AU9988;1
SWAP;SWAPSKAK;SWAP156;SKAK1;BR001A;22
SWAP;SWAPSKAK;SWAP156;SKAK1;BR006A;3
SWAP;SWAPSKAK;SWAP156;SKAK1;CA002A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;CM004A;15
SWAP;SWAPSKAK;SWAP156;SKAK1;CM013A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;CM015A;2
SWAP;SWAPSKAK;SWAP156;SKAK1;CM017A;2
SWAP;SWAPSKAK;SWAP156;SKAK1;CM022A;2
SWAP;SWAPSKAK;SWAP156;SKAK1;CM031A;3
SWAP;SWAPSKAK;SWAP156;SKAK1;CM048A;10
SWAP;SWAPSKAK;SWAP156;SKAK1;CM051A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;CM052A;4
SWAP;SWAPSKAK;SWAP156;SKAK1;CM9999;1
SWAP;SWAPSKAK;SWAP156;SKAK1;CY001A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;CY9991;4
SWAP;SWAPSKAK;SWAP156;SKAK1;DE001A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;DP003A;2
SWAP;SWAPSKAK;SWAP156;SKAK1;EU002B;16
SWAP;SWAPSKAK;SWAP156;SKAK1;EU002E;3
SWAP;SWAPSKAK;SWAP156;SKAK1;EU003A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;EU004A;2
SWAP;SWAPSKAK;SWAP156;SKAK1;EU008A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;EU011A;4
SWAP;SWAPSKAK;SWAP156;SKAK1;EU013A;5
SWAP;SWAPSKAK;SWAP156;SKAK1;EU017A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;EU020A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;EU022A;2
SWAP;SWAPSKAK;SWAP156;SKAK1;EU026A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;EU032A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;EU047A;28
SWAP;SWAPSKAK;SWAP156;SKAK1;EU050B;1
SWAP;SWAPSKAK;SWAP156;SKAK1;EU051A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;EU051B;5
SWAP;SWAPSKAK;SWAP156;SKAK1;EU9961;4
SWAP;SWAPSKAK;SWAP156;SKAK1;EU9999;1
SWAP;SWAPSKAK;SWAP156;SKAK1;FR001A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;FR002A;4
SWAP;SWAPSKAK;SWAP156;SKAK1;FR005D;28
SWAP;SWAPSKAK;SWAP156;SKAK1;FR006A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;FR007A;2
SWAP;SWAPSKAK;SWAP156;SKAK1;FR018A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;FU002B;11
SWAP;SWAPSKAK;SWAP156;SKAK1;FU002F;2
SWAP;SWAPSKAK;SWAP156;SKAK1;GO003A;9
SWAP;SWAPSKAK;SWAP156;SKAK1;GO9999;1
SWAP;SWAPSKAK;SWAP156;SKAK1;NA003A;2
SWAP;SWAPSKAK;SWAP156;SKAK1;NA003B;1
SWAP;SWAPSKAK;SWAP156;SKAK1;NA006A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;NA008A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;NA032A;2
SWAP;SWAPSKAK;SWAP156;SKAK1;NA037A;2
SWAP;SWAPSKAK;SWAP156;SKAK1;NA045A;2
SWAP;SWAPSKAK;SWAP156;SKAK1;NA115A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;NA9973;2
SWAP;SWAPSKAK;SWAP156;SKAK1;NA9999;4
SWAP;SWAPSKAK;SWAP156;SKAK1;NI002A;22
SWAP;SWAPSKAK;SWAP156;SKAK1;NI014A;5
SWAP;SWAPSKAK;SWAP156;SKAK1;NI020B;1
SWAP;SWAPSKAK;SWAP156;SKAK1;NI026A;22
SWAP;SWAPSKAK;SWAP156;SKAK1;NI9999;1
SWAP;SWAPSKAK;SWAP156;SKAK1;PE002A;3
SWAP;SWAPSKAK;SWAP156;SKAK1;PI005A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;PI007A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;PI015A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;PI026A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;PI042A;4
SWAP;SWAPSKAK;SWAP156;SKAK1;PI9999;1
SWAP;SWAPSKAK;SWAP156;SKAK1;SA006A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;SU005A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;SY003A;2
SWAP;SWAPSKAK;SWAP156;SKAK1;TA001A;15
SWAP;SWAPSKAK;SWAP156;SKAK1;TA002A;1
SWAP;SWAPSKAK;SWAP156;SKAK1;TA004A;1
SWAP;SWAPSKAK;SWAP157;SKAK2;AC002A;21
SWAP;SWAPSKAK;SWAP157;SKAK2;AC004A;4
SWAP;SWAPSKAK;SWAP157;SKAK2;AC013A;175
SWAP;SWAPSKAK;SWAP157;SKAK2;AC014B;1
SWAP;SWAPSKAK;SWAP157;SKAK2;AC018A;1
SWAP;SWAPSKAK;SWAP157;SKAK2;AC024A;1
SWAP;SWAPSKAK;SWAP157;SKAK2;AC025A;1
SWAP;SWAPSKAK;SWAP157;SKAK2;AC029A;1
SWAP;SWAPSKAK;SWAP157;SKAK2;AC030A;1
SWAP;SWAPSKAK;SWAP157;SKAK2;AC034A;1
SWAP;SWAPSKAK;SWAP157;SKAK2;AC035A;2
SWAP;SWAPSKAK;SWAP157;SKAK2;AC046A;2
SWAP;SWAPSKAK;SWAP157;SKAK2;AC9964;6
SWAP;SWAPSKAK;SWAP157;SKAK2;AC9996;1
SWAP;SWAPSKAK;SWAP157;SKAK2;AU010B;2
SWAP;SWAPSKAK;SWAP157;SKAK2;AU9999;1
SWAP;SWAPSKAK;SWAP157;SKAK2;BR001A;60
SWAP;SWAPSKAK;SWAP157;SKAK2;CM004A;22
SWAP;SWAPSKAK;SWAP157;SKAK2;CM010A;2
SWAP;SWAPSKAK;SWAP157;SKAK2;CM015A;5
SWAP;SWAPSKAK;SWAP157;SKAK2;CM031A;1
SWAP;SWAPSKAK;SWAP157;SKAK2;CM048A;6
SWAP;SWAPSKAK;SWAP157;SKAK2;CM9999;3
SWAP;SWAPSKAK;SWAP157;SKAK2;CY010A;4
SWAP;SWAPSKAK;SWAP157;SKAK2;CY9991;8
SWAP;SWAPSKAK;SWAP157;SKAK2;DE001A;3
SWAP;SWAPSKAK;SWAP157;SKAK2;DT004B;1
SWAP;SWAPSKAK;SWAP157;SKAK2;EU002E;1
SWAP;SWAPSKAK;SWAP157;SKAK2;EU004A;1
SWAP;SWAPSKAK;SWAP157;SKAK2;EU011A;1
SWAP;SWAPSKAK;SWAP157;SKAK2;EU013A;3
SWAP;SWAPSKAK;SWAP157;SKAK2;EU047A;9
SWAP;SWAPSKAK;SWAP157;SKAK2;EU9979;1
SWAP;SWAPSKAK;SWAP157;SKAK2;FR002A;4
SWAP;SWAPSKAK;SWAP157;SKAK2;FR005D;11
SWAP;SWAPSKAK;SWAP157;SKAK2;FR007A;6
SWAP;SWAPSKAK;SWAP157;SKAK2;FR9999;3
SWAP;SWAPSKAK;SWAP157;SKAK2;FU002B;7
SWAP;SWAPSKAK;SWAP157;SKAK2;GO004A;3
SWAP;SWAPSKAK;SWAP157;SKAK2;KR001A;1
SWAP;SWAPSKAK;SWAP157;SKAK2;NA003B;4
SWAP;SWAPSKAK;SWAP157;SKAK2;NA005A;1
SWAP;SWAPSKAK;SWAP157;SKAK2;NA013A;1
SWAP;SWAPSKAK;SWAP157;SKAK2;NA014A;3
SWAP;SWAPSKAK;SWAP157;SKAK2;NA037A;2
SWAP;SWAPSKAK;SWAP157;SKAK2;NA039A;1
SWAP;SWAPSKAK;SWAP157;SKAK2;NA115A;1
SWAP;SWAPSKAK;SWAP157;SKAK2;NA9962;2
SWAP;SWAPSKAK;SWAP157;SKAK2;NA9973;1
SWAP;SWAPSKAK;SWAP157;SKAK2;NA9999;2
SWAP;SWAPSKAK;SWAP157;SKAK2;NI002A;10
SWAP;SWAPSKAK;SWAP157;SKAK2;NI005A;24
SWAP;SWAPSKAK;SWAP157;SKAK2;NI020B;1
SWAP;SWAPSKAK;SWAP157;SKAK2;NI9999;2
SWAP;SWAPSKAK;SWAP157;SKAK2;PE002A;2
SWAP;SWAPSKAK;SWAP157;SKAK2;PI023A;2
SWAP;SWAPSKAK;SWAP157;SKAK2;PI9999;2
SWAP;SWAPSKAK;SWAP157;SKAK2;SY003A;6
SWAP;SWAPSKAK;SWAP157;SKAK2;SY9999;1
SWAP;SWAPSKAK;SWAP157;SKAK2;TA001A;5
SWAP;SWAPSKE;SWAP158;SKE1;AC013A;6
SWAP;SWAPSKE;SWAP158;SKE1;AC014C;2
SWAP;SWAPSKE;SWAP158;SKE1;AC022A;2
SWAP;SWAPSKE;SWAP158;SKE1;AC035A;1
SWAP;SWAPSKE;SWAP158;SKE1;AC042A;1
SWAP;SWAPSKE;SWAP158;SKE1;AC045A;2
SWAP;SWAPSKE;SWAP158;SKE1;AC046A;3
SWAP;SWAPSKE;SWAP158;SKE1;AC9975;1
SWAP;SWAPSKE;SWAP158;SKE1;AU005D;2
SWAP;SWAPSKE;SWAP158;SKE1;AU010A;5
SWAP;SWAPSKE;SWAP158;SKE1;AU010B;3
SWAP;SWAPSKE;SWAP158;SKE1;BR001A;37
SWAP;SWAPSKE;SWAP158;SKE1;BR003A;1
SWAP;SWAPSKE;SWAP158;SKE1;BR006A;19
SWAP;SWAPSKE;SWAP158;SKE1;BR9997;1
SWAP;SWAPSKE;SWAP158;SKE1;CA002A;2
SWAP;SWAPSKE;SWAP158;SKE1;CM004A;21
SWAP;SWAPSKE;SWAP158;SKE1;CM017A;2
SWAP;SWAPSKE;SWAP158;SKE1;CM048A;10
SWAP;SWAPSKE;SWAP158;SKE1;CM052A;1
SWAP;SWAPSKE;SWAP158;SKE1;CM9999;2
SWAP;SWAPSKE;SWAP158;SKE1;CY004A;1
SWAP;SWAPSKE;SWAP158;SKE1;CY010A;1
SWAP;SWAPSKE;SWAP158;SKE1;CY9991;9
SWAP;SWAPSKE;SWAP158;SKE1;EU002A;2
SWAP;SWAPSKE;SWAP158;SKE1;EU002B;5
SWAP;SWAPSKE;SWAP158;SKE1;EU002K;1
SWAP;SWAPSKE;SWAP158;SKE1;EU004A;3
SWAP;SWAPSKE;SWAP158;SKE1;EU015A;1
SWAP;SWAPSKE;SWAP158;SKE1;EU016A;2
SWAP;SWAPSKE;SWAP158;SKE1;EU017A;1
SWAP;SWAPSKE;SWAP158;SKE1;EU045A;1
SWAP;SWAPSKE;SWAP158;SKE1;EU047A;13
SWAP;SWAPSKE;SWAP158;SKE1;EU048A;1
SWAP;SWAPSKE;SWAP158;SKE1;EU051B;1
SWAP;SWAPSKE;SWAP158;SKE1;EU9960;1
SWAP;SWAPSKE;SWAP158;SKE1;EU9999;5
SWAP;SWAPSKE;SWAP158;SKE1;FR005D;140
SWAP;SWAPSKE;SWAP158;SKE1;FR007A;1
SWAP;SWAPSKE;SWAP158;SKE1;FR018A;10
SWAP;SWAPSKE;SWAP158;SKE1;FU002A;4
SWAP;SWAPSKE;SWAP158;SKE1;FU002B;30
SWAP;SWAPSKE;SWAP158;SKE1;FU002F;23
SWAP;SWAPSKE;SWAP158;SKE1;GO004A;1
SWAP;SWAPSKE;SWAP158;SKE1;HN001A;1
SWAP;SWAPSKE;SWAP158;SKE1;ME019A;2
SWAP;SWAPSKE;SWAP158;SKE1;NA003A;3
SWAP;SWAPSKE;SWAP158;SKE1;NA006A;9
SWAP;SWAPSKE;SWAP158;SKE1;NA032A;3
SWAP;SWAPSKE;SWAP158;SKE1;NA037A;4
SWAP;SWAPSKE;SWAP158;SKE1;NA042A;1
SWAP;SWAPSKE;SWAP158;SKE1;NA045A;7
SWAP;SWAPSKE;SWAP158;SKE1;NA068A;3
SWAP;SWAPSKE;SWAP158;SKE1;NA156A;7
SWAP;SWAPSKE;SWAP158;SKE1;NA158A;3
SWAP;SWAPSKE;SWAP158;SKE1;NA167A;2
SWAP;SWAPSKE;SWAP158;SKE1;NA9963;2
SWAP;SWAPSKE;SWAP158;SKE1;NA9973;2
SWAP;SWAPSKE;SWAP158;SKE1;NA9999;3
SWAP;SWAPSKE;SWAP158;SKE1;NI002A;2
SWAP;SWAPSKE;SWAP158;SKE1;NI005A;9
SWAP;SWAPSKE;SWAP158;SKE1;PE002A;2
SWAP;SWAPSKE;SWAP158;SKE1;PI008A;1
SWAP;SWAPSKE;SWAP158;SKE1;PI016A;1
SWAP;SWAPSKE;SWAP158;SKE1;PI018A;4
SWAP;SWAPSKE;SWAP158;SKE1;PI020A;2
SWAP;SWAPSKE;SWAP158;SKE1;PI022B;2
SWAP;SWAPSKE;SWAP158;SKE1;PI023A;2
SWAP;SWAPSKE;SWAP158;SKE1;PI9999;1
SWAP;SWAPSKE;SWAP158;SKE1;SA001B;2
SWAP;SWAPSKE;SWAP158;SKE1;SA9999;1
SWAP;SWAPSKE;SWAP158;SKE1;SY9999;1
SWAP;SWAPSKE;SWAP158;SKE1;TA001A;12
SWAP;SWAPSKE;SWAP158;SKE1;TA002A;1
SWAP;SWAPSKE;SWAP159;SKE2;AC004A;3
SWAP;SWAPSKE;SWAP159;SKE2;AC013A;28
SWAP;SWAPSKE;SWAP159;SKE2;AC014C;1
SWAP;SWAPSKE;SWAP159;SKE2;AC022A;4
SWAP;SWAPSKE;SWAP159;SKE2;AC024A;1
SWAP;SWAPSKE;SWAP159;SKE2;AC046A;2
SWAP;SWAPSKE;SWAP159;SKE2;AC9969;2
SWAP;SWAPSKE;SWAP159;SKE2;AC9996;2
SWAP;SWAPSKE;SWAP159;SKE2;AS003A;20
SWAP;SWAPSKE;SWAP159;SKE2;AU004A;1
SWAP;SWAPSKE;SWAP159;SKE2;AU010B;1
SWAP;SWAPSKE;SWAP159;SKE2;AU9988;2
SWAP;SWAPSKE;SWAP159;SKE2;BR001A;83
SWAP;SWAPSKE;SWAP159;SKE2;BR006A;22
SWAP;SWAPSKE;SWAP159;SKE2;CM004A;6
SWAP;SWAPSKE;SWAP159;SKE2;CM010A;24
SWAP;SWAPSKE;SWAP159;SKE2;CM048A;17
SWAP;SWAPSKE;SWAP159;SKE2;CM052A;5
SWAP;SWAPSKE;SWAP159;SKE2;CY004A;1
SWAP;SWAPSKE;SWAP159;SKE2;EU002K;4
SWAP;SWAPSKE;SWAP159;SKE2;EU004A;2
SWAP;SWAPSKE;SWAP159;SKE2;EU009A;2
SWAP;SWAPSKE;SWAP159;SKE2;EU011A;12
SWAP;SWAPSKE;SWAP159;SKE2;EU013A;1
SWAP;SWAPSKE;SWAP159;SKE2;EU017A;1
SWAP;SWAPSKE;SWAP159;SKE2;EU032A;1
SWAP;SWAPSKE;SWAP159;SKE2;EU040A;1
SWAP;SWAPSKE;SWAP159;SKE2;EU043A;1
SWAP;SWAPSKE;SWAP159;SKE2;EU047A;18
SWAP;SWAPSKE;SWAP159;SKE2;EU048A;2
SWAP;SWAPSKE;SWAP159;SKE2;EU049A;1
SWAP;SWAPSKE;SWAP159;SKE2;EU056A;1
SWAP;SWAPSKE;SWAP159;SKE2;EU9961;2
SWAP;SWAPSKE;SWAP159;SKE2;EU9979;2
SWAP;SWAPSKE;SWAP159;SKE2;FR002A;1
SWAP;SWAPSKE;SWAP159;SKE2;FR002C;1
SWAP;SWAPSKE;SWAP159;SKE2;FR005D;89
SWAP;SWAPSKE;SWAP159;SKE2;FR007A;1
SWAP;SWAPSKE;SWAP159;SKE2;FU002B;17
SWAP;SWAPSKE;SWAP159;SKE2;FU002F;11
SWAP;SWAPSKE;SWAP159;SKE2;GO004A;7
SWAP;SWAPSKE;SWAP159;SKE2;GO006C;1
SWAP;SWAPSKE;SWAP159;SKE2;GO025F;1
SWAP;SWAPSKE;SWAP159;SKE2;GO9999;2
SWAP;SWAPSKE;SWAP159;SKE2;KR001A;1
SWAP;SWAPSKE;SWAP159;SKE2;ME019A;1
SWAP;SWAPSKE;SWAP159;SKE2;NA003A;1
SWAP;SWAPSKE;SWAP159;SKE2;NA003B;6
SWAP;SWAPSKE;SWAP159;SKE2;NA006A;8
SWAP;SWAPSKE;SWAP159;SKE2;NA014A;1
SWAP;SWAPSKE;SWAP159;SKE2;NA032A;5
SWAP;SWAPSKE;SWAP159;SKE2;NA037A;2
